Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.9009535026496756,0.00016108961046121768,True,117,23.869461031107335
Ideology/Politics,1,-inf,0.0,True,3,16.647214263314638
Institutions,-1,-2.601536571411134,0.018040993219632713,True,19,23.648141984851293
Occupation/Social Status,-1,-2.870556247687275,0.006333123177081434,True,44,30.665362997281598
Occupation/Social Status,0,-1.6193541368198698,0.11220780068094775,False,47,18.95787135180093
Other,-1,-1.6768464111377437,0.12788722171089323,False,10,24.355640226399217
Personality/Behavior,-1,-2.5893033628128026,0.048878067915488335,True,6,17.664169599276633
Personality/Behavior,0,-2.840120960955994,0.013102716520617928,True,15,28.195014477358832
Personality/Behavior,1,-1.1598339099974386,0.27067210274935966,False,12,78.68688541734214
Residential Area,-1,-1.8917166469750695,0.06760858108220746,False,33,34.228866260932655
