Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-4.348125894912783,2.964572139254217e-05,True,117,16.461203778363124
Ideology/Politics,1,-inf,0.0,True,3,6.981494973725848
Institutions,-1,-3.574972863804414,0.002164380700886064,True,19,19.77784076609677
Occupation/Social Status,-1,-4.072012853062604,0.00019627673756511012,True,44,21.777385828859927
Occupation/Social Status,0,-1.9479485960848608,0.057538357585409254,False,47,13.742113479555549
Other,-1,-1.3787006128440122,0.2012850775100103,False,10,11.939160341703754
Personality/Behavior,-1,-2.269839266676104,0.07245338749724134,False,6,11.259804220724813
Personality/Behavior,0,-1.9423530519585008,0.07248739560572069,False,15,17.27732737808367
Personality/Behavior,1,-1.1248769406475876,0.28458760622260293,False,12,27.503598454150648
Residential Area,-1,-1.9993593140714125,0.05412086819851546,False,33,31.208928774956775
