Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-4.446809508813112,2.008539877294878e-05,True,117,19.6933021550773
Ideology/Politics,1,-inf,0.0,True,3,8.218301411495094
Institutions,-1,-3.111125088194283,0.00603071606612707,True,19,23.891358615309297
Occupation/Social Status,-1,-3.5373754281003507,0.0009833203497293889,True,44,25.676264615202694
Occupation/Social Status,0,-1.7232679928542123,0.09155678217426666,False,47,17.548747910878518
Other,-1,-1.7679760693343745,0.11085980099551097,False,10,16.637491766919783
Personality/Behavior,-1,-2.099020302650356,0.08986490582006958,False,6,11.070469940642958
Personality/Behavior,0,-2.284540057640812,0.03846041921917423,True,15,21.63096122148131
Personality/Behavior,1,-1.1381372638186207,0.2792451715552196,False,12,30.019372199650846
Residential Area,-1,-2.026400138254266,0.05112649481007984,False,33,34.454734572707956
