Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.5462355536285652,0.15031706682860546,False,12,155.5297741179252
Culture/Tradition,1,-1.0099512563043178,0.4968481251767346,False,2,280.7828288902017
Ethnic/Racial Prejudice,1,-1.9502902560126427,0.0730393154380974,False,14,104.91145905553591
Ideology/Politics,-1,-1.0084956807218144,0.31849219911930354,False,47,24.093301532962386
Other,-1,-1.0534323516582385,0.4834382577556584,False,2,23.67954333211114
Other,1,-2.9934743315148933,0.057969682159288764,False,4,199.97321103053096
Personality/Behavior,-1,0.5368183783425672,0.5998209128657979,False,15,77.46208973365142
Personality/Behavior,1,-0.515168590583624,0.6075499012941131,False,103,86.02624607505942
Residential area,-1,-2.3604620936573752,0.026033644631706834,True,27,156.48506119506703
Values,1,1.8378165006944003,0.0767224968332672,False,29,-6.170855966837423
