Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.410841109420924,0.18594125914115167,False,12,138.2886345827738
Culture/Tradition,1,-1.0096574799580824,0.49694072476139417,False,2,244.74487667926357
Ethnic/Racial Prejudice,1,-1.794954868291531,0.09593390176376108,False,14,100.28484282950161
Ideology/Politics,-1,-1.13421253707123,0.26258165147140106,False,47,25.653147301937345
Other,-1,-1.0571381716083756,0.482322072314079,False,2,20.068642580192535
Other,1,-2.9894568962535817,0.05815584277645487,False,4,176.64019164084615
Personality/Behavior,-1,-0.964675889384703,0.35231030486359327,False,14,81.9804587774488
Personality/Behavior,1,0.046914433791222857,0.9626731568002169,False,103,85.28882291900136
Residential area,-1,-2.32611114100083,0.028077277042952268,True,27,132.56530519848582
Values,1,1.4441926090475203,0.1597823755431963,False,29,-2.9611521545335315
