Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.4218602031272807,0.1827955744980018,False,12,125.26663305617393
Culture/Tradition,1,-1.0129341748897651,0.4959094349645558,False,2,224.7922293926338
Ethnic/Racial Prejudice,1,-1.832557540238967,0.0898655060466205,False,14,100.64123488825454
Ideology/Politics,-1,-0.7419389759346983,0.461895928211261,False,47,22.79522206384709
Other,-1,-1.1162750768954,0.46505715989618907,False,2,20.140256445884653
Other,1,-2.988769805568613,0.05818775638255183,False,4,217.29481460722405
Personality/Behavior,-1,0.754074408471244,0.46329988772645814,False,15,62.472197186675324
Personality/Behavior,1,0.17729964139837986,0.8596246355794951,False,103,71.69819734638776
Residential area,-1,-2.308022450404168,0.029211272355230248,True,27,136.47489601273668
Values,1,2.105147582375787,0.04437736301419615,True,29,-7.144839875197611
