Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.4682450242157383,0.17004339978889677,False,12,137.12879383501894
Culture/Tradition,1,-1.0156145190920909,0.4950683463275651,False,2,195.04620874360714
Ethnic/Racial Prejudice,1,-1.8634194143862959,0.08514532309980442,False,14,104.3394982893804
Ideology/Politics,-1,-0.7888903056831061,0.4342233396653479,False,47,22.094592795384653
Other,-1,-1.0472641991277747,0.48530527732104284,False,2,27.454591703474062
Other,1,-2.9882742547534162,0.05821078709089999,False,4,213.86954167431384
Personality/Behavior,-1,0.6787584221442611,0.5083567400129296,False,15,72.34337782272935
Personality/Behavior,1,0.14544092045230742,0.8846497815866505,False,103,78.98754486774156
Residential area,-1,-2.2517655679384214,0.03300945104846851,True,27,145.77466065217993
Values,1,2.528987524502193,0.017353633262700778,True,29,-7.091076327206933
