Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.5677286821581062,0.14524224059415786,False,12,137.4527473301913
Culture/Tradition,1,-1.0086020682403083,0.49727361963206346,False,2,220.1523634415761
Ethnic/Racial Prejudice,1,-1.8649863536688454,0.08491174742500851,False,14,95.48357937811654
Ideology/Politics,-1,-0.9632183113415964,0.3404744241965795,False,47,24.642883595800534
Other,-1,-1.0339895859116328,0.4893625666769969,False,2,31.14737223038288
Other,1,-2.98550723903841,0.058339594484471485,False,4,158.69572198866032
Personality/Behavior,-1,-0.8542739372139371,0.40842019861595624,False,14,75.32619035337726
Personality/Behavior,1,-0.13179453297242358,0.8954064313547743,False,103,70.65395901656827
Residential area,-1,-2.231761098427328,0.03446441263035157,True,27,145.76879862098232
Values,1,1.5201038897647923,0.13969788039956724,False,29,-5.821291189588238
