Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.3128295032571657,0.2159696253711791,False,12,152.795636283446
Culture/Tradition,1,-1.021415677352531,0.4932556506102292,False,2,419.5300240376424
Ethnic/Racial Prejudice,1,-2.031818014108529,0.06492022813765537,False,13,123.1476815126773
Ideology/Politics,-1,-1.0950836637929722,0.27918075697090244,False,47,27.676744887293513
Other,-1,-1.043919577710064,0.4863224709424683,False,2,41.2485513386459
Other,1,-3.0060845289897253,0.05739018601920213,False,4,165.23121048447203
Personality/Behavior,-1,-0.11862697155064528,0.9072562018270025,False,15,107.05553404097998
Personality/Behavior,1,-2.4908437380498203,0.01435769083383062,True,103,114.38743194674234
Residential area,-1,-2.5919722414506454,0.015451807290205418,True,27,132.63985935725643
Values,1,1.0086247811647702,0.32179193303014764,False,29,3.3624730515317953
