Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.9503489178024285,0.0770717725406171,False,12,147.06268899357963
Culture/Tradition,1,-1.0745968410022506,0.4771187481199346,False,2,201.87804654207562
Ethnic/Racial Prejudice,1,-3.348927287397723,0.005231486850098444,True,14,208.81993404475395
Ideology/Politics,-1,-1.416993358096778,0.1635269510783029,False,45,53.29350610907776
Other,-1,-1.0096807000863248,0.49693340468566877,False,2,33.88138689939935
Other,1,-3.067599231669644,0.05466537505901477,False,4,29.01684315667647
Personality/Behavior,-1,0.1269111591627179,0.9008154703885163,False,15,146.54089052805168
Personality/Behavior,1,-3.2599116961381593,0.0015151646926009866,True,103,186.32924953060672
Residential area,-1,-1.61287843169849,0.11932462914256577,False,26,109.15141471889558
Values,1,-0.9633153032242888,0.34363570270675525,False,29,30.406231821013137
