Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.982533974318711,0.07295257676311008,False,12,126.5046449088431
Culture/Tradition,1,-1.0626251961350732,0.48067695763447127,False,2,205.69739703895857
Ethnic/Racial Prejudice,1,-2.9122005810953846,0.013027710285626276,True,13,184.27006858579276
Ideology/Politics,-1,-2.1256438557169446,0.03918288913739781,True,45,69.41911530960782
Other,-1,-1.0166337555792024,0.49474910229746005,False,2,30.534406170738325
Other,1,-3.408223866027933,0.04220565390776753,True,4,32.36376300737105
Personality/Behavior,-1,-2.107368209372847,0.053597152834345255,False,15,147.91994770622668
Personality/Behavior,1,-3.4631426794199074,0.0007790299142788185,True,104,189.7992500515688
Residential area,-1,-1.9435134666988252,0.06329330910016169,False,26,81.32176622062292
Values,1,1.0465447801717478,0.30426031941807963,False,29,17.74897063486453
