Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.9328067923999943,0.07940683650449167,False,12,134.59605785349885
Culture/Tradition,1,-1.0505259286803859,0.4843165612871462,False,2,215.3108483818817
Ethnic/Racial Prejudice,1,-3.308488270763173,0.005654620190083078,True,14,206.84321223717416
Ideology/Politics,-1,-1.3558345108010834,0.1820700754577636,False,45,54.472521811604445
Other,-1,-1.0073457801852763,0.49767033259508303,False,2,44.90350208883756
Other,1,-3.2352894710410918,0.04802239378837702,True,4,30.30107824939166
Personality/Behavior,-1,-0.3852204147327282,0.7058634847988805,False,15,150.45269324749992
Personality/Behavior,1,-3.2128707972153348,0.0017544645910174254,True,104,156.1130289372136
Residential area,-1,-1.8225955760350192,0.08034777074991886,False,26,70.81343130906552
Values,1,-0.25556727133396945,0.8001530933825635,False,29,22.882442380686335
