Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.8261314963092274,0.09507025925956841,False,12,107.18412450558496
Culture/Tradition,1,-1.0595881653394443,0.48158640376970374,False,2,256.0601670805256
Ethnic/Racial Prejudice,1,-3.2845939770895876,0.005920646129276551,True,14,180.34394426626807
Ideology/Politics,-1,-1.8587211366431793,0.06976351615916611,False,45,60.540673963042444
Other,-1,-1.0223805508818018,0.49295517373513253,False,2,30.52289834044971
Other,1,-3.154797866760027,0.051075750938711195,False,4,40.909523321139005
Personality/Behavior,-1,-0.24762555423813226,0.8080189515859677,False,15,173.58547905110598
Personality/Behavior,1,-3.012737849604677,0.0032582834543951273,True,104,198.99903110768415
Residential area,-1,-1.6711556755664079,0.1071641572991613,False,26,86.65737944144726
Values,1,0.6991215165429912,0.4902433123420058,False,29,20.897686642076863
