Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-2.411488371288447,0.03452336089278862,True,12,81.33327551660075
Culture/Tradition,1,-1.0942481276606735,0.47136931206811644,False,2,153.52171055731185
Ethnic/Racial Prejudice,1,-2.834655974497463,0.014064557386007858,True,14,121.75613295748985
Ideology/Politics,-1,-1.4022827366857957,0.1678469807367267,False,45,45.097180768568954
Other,-1,-0.99983300567599,0.500053160382887,False,2,64.28103905475182
Other,1,-3.187361210664852,0.04981177461758483,True,4,39.56147125857965
Personality/Behavior,-1,-0.5813491082989571,0.5702472877853613,False,15,86.3224563496236
Personality/Behavior,1,-3.748908909310503,0.0002948179012317132,True,103,125.24006000826604
Residential area,-1,-2.2885018414060063,0.03083119613327944,True,26,63.36873109640157
Values,1,0.48990529490164547,0.6280176081173923,False,29,13.281965647892017
