Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-2.0925113191496516,0.06037779990560489,False,12,114.32980182294494
Culture/Tradition,1,-1.07222901470433,0.477819145242253,False,2,249.55992248724925
Ethnic/Racial Prejudice,1,-3.665227745853787,0.0028531626105145758,True,14,124.52553368956684
Ideology/Politics,-1,-2.434484825589104,0.01903849573176284,True,45,53.534058025705846
Other,-1,-1.0039162458062911,0.4987558580130567,False,2,138.40090493291768
Other,1,-3.0439169830827297,0.05569472053505404,False,4,54.52302703699692
Personality/Behavior,-1,-3.603265758480279,0.0032117369748917136,True,14,158.06420176568417
Personality/Behavior,1,-5.10264904303496,1.5555071498635913e-06,True,103,153.60518957336583
Residential area,-1,-3.2623890831517834,0.0033009928847567245,True,25,81.04628618401584
Values,1,-1.5165033001557355,0.14060198854069028,False,29,27.83086160861662
