Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.3704616948483126,0.19786053788286997,False,12,140.8789558146317
Culture/Tradition,1,-1.073074316942961,0.4775689170543629,False,2,94.13627910821131
Ethnic/Racial Prejudice,1,-2.295843277557623,0.04050112061750004,True,13,127.55470110401848
Ideology/Politics,-1,-0.8674809895996602,0.39038509927701615,False,45,41.08413931007979
Other,-1,-0.9950501104905302,0.5015795047203013,False,2,46.661122108669986
Other,1,-3.1728758633831897,0.050369102532960834,False,4,136.87172418369943
Personality/Behavior,-1,-0.34008163917158524,0.7388436518302804,False,15,104.84619103437166
Personality/Behavior,1,-2.777416530080678,0.006521939865019497,True,103,102.89389428860684
Residential area,-1,0.0076329976432826015,0.9939703928812692,False,26,24.806856702884172
Values,1,-0.23381838989629064,0.8168271147663988,False,29,11.0229310938948
