Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.4812941260730115,0.16659569014715495,False,12,145.08363885055616
Culture/Tradition,1,-1.0815881008101411,0.4750603759751456,False,2,94.91257778221531
Ethnic/Racial Prejudice,1,-1.6780803306826984,0.11916203752303763,False,13,128.22345829363982
Ideology/Politics,-1,-0.21370396912139586,0.8317651190311622,False,45,45.28865287307142
Other,-1,-0.9976434800020485,0.5007509881236627,False,2,41.743072345842386
Other,1,-3.1998350116416643,0.04933807032263795,True,4,142.6618447989756
Personality/Behavior,-1,0.03688260430412026,0.9710993604501185,False,15,104.55299152242459
Personality/Behavior,1,-2.425266587978889,0.017054631263947986,True,103,104.39957907724155
Residential area,-1,-0.007608911149551545,0.9939894193740566,False,26,29.4524417630167
Values,1,-0.0403106800985841,0.968131503264498,False,29,11.162773040555178
