Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.4138909127232837,0.18506607753913434,False,12,114.7514187966211
Culture/Tradition,1,-1.1075667036435628,0.4675361532510422,False,2,67.90614531603335
Ethnic/Racial Prejudice,1,-1.9162247254817997,0.07945928362592958,False,13,118.10000562772652
Ideology/Politics,-1,0.6819783085448202,0.4987480121601905,False,46,37.50711369470558
Other,-1,-0.9920378710586581,0.5025445408418638,False,2,34.973821587450104
Other,1,-3.20293594025026,0.04922119405073747,True,4,114.90463495674823
Personality/Behavior,-1,0.1545854302594431,0.8793545983135406,False,15,66.18639796390498
Personality/Behavior,1,-3.624781752407676,0.0004569069601563078,True,101,81.87448686243783
Residential area,-1,-0.7551454851347572,0.45721749322245897,False,26,38.63021605322269
Values,1,0.5912099061392074,0.5591227942118204,False,29,8.01136244110174
