Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.978987499610509,0.0733962137012833,False,12,138.34113459488034
Culture/Tradition,1,-1.0679487617708625,0.4790894395233086,False,2,114.4041075943158
Ethnic/Racial Prejudice,1,-3.4694888879419397,0.0052446909931323175,True,12,147.92523717082744
Ideology/Politics,-1,-0.0725942363222791,0.9424580112877394,False,45,65.38287825821998
Other,-1,-1.0010005896226437,0.49968166172063483,False,2,40.280735670653165
Other,1,-3.2270416718930224,0.04832446200401314,True,4,163.51475067740085
Personality/Behavior,-1,-1.6362612626202853,0.12405932755690852,False,15,128.13630215815326
Personality/Behavior,1,-4.279405124508844,4.2380763567865516e-05,True,103,150.84651289038632
Residential area,-1,0.16225913853801277,0.8724601743950477,False,25,26.966969754582852
Values,1,1.3625487252968442,0.18388461022949787,False,29,5.026701847055222
