Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.6804205332766393,0.12101825234303083,False,12,132.5302717342166
Culture/Tradition,1,-1.0968742516950902,0.4706094712689274,False,2,132.3157179630004
Ethnic/Racial Prejudice,1,-3.319375512902596,0.006838863030860333,True,12,142.10157759062963
Ideology/Politics,-1,-0.7579187244079115,0.45254004882042964,False,45,59.03848099390785
Other,-1,-1.0016531860802662,0.49947420926156527,False,2,73.86944758068418
Other,1,-3.185307273401437,0.04989032489439355,True,4,169.82521410018546
Personality/Behavior,-1,-1.540921138441921,0.14563061995137572,False,15,118.87435710967193
Personality/Behavior,1,-4.22795049264428,5.151163273608799e-05,True,103,130.23403292463863
Residential area,-1,-0.12028865573817521,0.9052991086671681,False,24,27.070984584797692
Values,1,1.3388402573898965,0.19139188549759412,False,29,7.478277858364205
