Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-2.9146499291858445,0.007405296942901585,True,26,52.267116082378095
Athletic Ability,-1,-3.7071810127610556,0.007582915732709145,True,8,40.334694841055615
Culture/Tradition,-1,-7.487767671877183,4.3434559129678016e-11,True,92,53.56434966332665
Drinking,-1,-2.887326267435615,0.006910154618761099,True,33,44.813533924271134
Drinking,1,-3.6439608602257683,0.003363561114824671,True,13,84.02453700500517
Ideology/Politics,-1,-2.3678330092319775,0.02561324725725668,True,27,80.98598971628547
Institutions,-1,-4.273959417924342,4.720858991041913e-05,True,92,81.21110628539734
Personality/Behavior,-1,-7.6571402022049835,0.016631296503884483,True,3,81.33758892977006
Personality/Behavior,0,-2.7726614816216673,0.009071551806665107,True,34,96.63618665245795
Personality/Behavior,1,-8.398529332089023,0.07544613660025483,False,2,57.78298729995686
Residential area,-1,-2.2905150871580116,0.04273895810732914,True,12,58.855085055077716
