Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,-1.6194108257386426
Ability,1,-4.538379665490521,0.010510059129504338,True,5,0.602820831563366
Academic Field,-1,-1.051675704552884,0.30490025391123904,False,22,2.9045130425064736
Age,-1,1.0777071195650434,0.2859553699833889,False,55,2.3684420410422637
Appearance/Impression,-1,,,False,1,3.19038033572438
Appearance/Impression,0,-1.0356906203911354,0.3047982745040312,False,57,2.468320832159962
Appearance/Impression,1,1.2166361488709316,0.23724045467345878,False,22,5.890461662690756
Emotion/Affection,-1,-1.865768854240285,0.12106991272611622,False,6,9.06416317198016
Emotion/Affection,0,,,False,1,20.402474498290502
Emotion/Affection,1,1.7085435007001712,0.10572790545079913,False,18,-7.32126348849913
Family,-1,-3.600524086388151,0.001786166264916389,True,21,5.438574091242348
Interests/Hobby,-1,-2.658437991098115,0.01008821902663849,True,60,11.116253233826647
Marital Status,-1,0.23095024806780093,0.8186258034464247,False,38,2.7487376885398085
Occupation/Social Status,-1,0.1531577108372158,0.8791291809239024,False,37,-3.389251645784207
Other,-1,-0.348419227903173,0.7335616523140096,False,13,1.851777729025371
Personality/Behavior,0,-1.6843451644483227,0.09731074467147954,False,61,5.1317920728559345
Personality/Behavior,1,-1.1666900945030685,0.2459292053473241,False,108,4.029905307324455
Physique,-1,-1.4916913356906911,0.1488086701105337,False,25,1.800886853505207
Physique,0,-0.46597865269435906,0.660825092384373,False,6,3.159789468722258
Physique,1,0.4423209403578406,0.668695575823798,False,10,-1.4466867923594977
Safety and Protection,-1,-3.651154924572224,0.1701876807774908,False,2,8.063955657530203
Safety and Protection,1,-1.8848254400171625,0.08389595722162237,False,13,9.501428854767516
Sexuality,-1,-1.1260351403841442,0.2805091087026939,False,14,51.312107963921136
台女,1,-2.858506116917398,0.004685246974954726,True,211,9.464576682121379
