Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,-2.0545819292380663
Ability,1,-4.307080014756284,0.012575019149225274,True,5,1.032965405669894
Academic Field,-1,-1.0326206407470875,0.3135278969956004,False,22,2.93734068717008
Age,-1,0.762359388117969,0.4491628210656514,False,55,2.7626661093876277
Appearance/Impression,-1,,,False,1,7.535892083698885
Appearance/Impression,0,-1.1428953637835275,0.2579447307487097,False,57,3.818698010041642
Appearance/Impression,1,1.1482927565016186,0.26376041797223676,False,22,6.24158580503265
Emotion/Affection,-1,-1.8483224799348446,0.123815471828376,False,6,6.788265143248422
Emotion/Affection,0,,,False,1,23.201767499298008
Emotion/Affection,1,1.6397986769670863,0.11941875982496247,False,18,-6.569410880068595
Family,-1,-5.02079243014905,6.5523930752044e-05,True,21,5.764067623136523
Interests/Hobby,-1,-2.3322085061996254,0.023122027032339374,True,60,9.519897251132061
Marital Status,-1,0.15934640236182346,0.8742626306429832,False,38,3.064949311952981
Occupation/Social Status,-1,0.21360236523256626,0.8320623036233585,False,37,-3.169902303829432
Other,-1,-0.9455503085859437,0.3630288922164262,False,13,3.4293962295438525
Personality/Behavior,0,-1.3896343002215865,0.16977505898422018,False,61,5.289392994061851
Personality/Behavior,1,-0.9356739962686706,0.3515480153414471,False,108,4.251608510004816
Physique,-1,-1.5466908458737705,0.135023817443936,False,25,2.595959466576578
Physique,0,-0.2841506536544806,0.7876864813447907,False,6,2.95629624016852
Physique,1,-0.05136613273470687,0.960155762155784,False,10,1.3291430909129112
Safety and Protection,-1,-2.3643523843930816,0.25473192949749607,False,2,7.81679297396471
Safety and Protection,1,-1.794376187269361,0.09796611405475932,False,13,10.032171633124689
Sexuality,-1,-1.1272333359034445,0.2800205599510807,False,14,45.33154298973058
台女,1,-2.9658136852538197,0.0033682792160682744,True,211,7.118865406685767
