Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,-4.728230002595074
Ability,1,1.1931701434712139,0.29873514430748643,False,5,-0.026738926789364736
Academic Field,-1,-1.097895052739947,0.2846797039131116,False,22,2.8269276254917335
Age,-1,-1.2341220307643643,0.22250154370778963,False,55,3.9067978851200875
Appearance/Impression,-1,,,False,1,3.290019345322931
Appearance/Impression,0,-0.9861546548965308,0.3282990006176072,False,57,2.2427297943539655
Appearance/Impression,1,1.2678778532554267,0.21871939950687577,False,22,5.190415863248921
Emotion/Affection,-1,-0.9957412194603623,0.3650925899945981,False,6,4.291201519905387
Emotion/Affection,0,,,False,1,17.6321432911247
Emotion/Affection,1,1.6286975158826933,0.12176610862383049,False,18,-9.949101876161565
Family,-1,-5.1383751213673685,5.0045070527868396e-05,True,21,4.820781607786332
Interests/Hobby,-1,-2.4205960471403665,0.01859178826350382,True,60,8.86964698631252
Marital Status,-1,0.8300394499151484,0.4118402074243137,False,38,1.4654048894571199
Occupation/Social Status,-1,0.7198060543030763,0.4762919022303169,False,37,-5.537427564306742
Other,-1,-0.16166003487914926,0.8742635388580134,False,13,2.821142847630733
Personality/Behavior,0,-1.4319686758106125,0.1573418709234805,False,61,3.8637856073107546
Personality/Behavior,1,-0.909919980805557,0.36490986840104767,False,108,2.9292688438695476
Physique,-1,-1.5928079493697893,0.12428990046066553,False,25,1.544843676252735
Physique,0,0.2705896035702692,0.7975211363286918,False,6,0.14928339292969128
Physique,1,0.7705241024710556,0.46073630539441324,False,10,-2.0523103899035138
Safety and Protection,-1,-4.611107969513892,0.13595688438705225,False,2,6.6243878774520635
Safety and Protection,1,-1.9085252013614686,0.08052688514074594,False,13,8.997447792978095
Sexuality,-1,-1.1412504612591512,0.2743532304003162,False,14,51.21901366242657
台女,1,-1.8618595408104652,0.06401995710436148,False,211,8.39646623344874
