Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,6.025881701036117
Ability,1,-27.527945751378244,1.0357261555593842e-05,True,5,0.7875122480640475
Academic Field,-1,-1.254438433166969,0.2234659524285379,False,22,1.935503484654334
Age,-1,-1.7412859675822727,0.08732823965292119,False,55,4.530127211159219
Appearance/Impression,-1,,,False,1,4.154253375519319
Appearance/Impression,0,-1.0572460954339296,0.29493882191032145,False,57,4.363181855448373
Appearance/Impression,1,1.2543862308976463,0.22348454223653869,False,22,4.47467920101235
Emotion/Affection,-1,-4.501968830873124,0.0063879421381642255,True,6,9.265487958348233
Emotion/Affection,0,,,False,1,20.27057010941023
Emotion/Affection,1,0.8457633789299547,0.4094318780881113,False,18,-0.9615618270162878
Family,-1,-5.982663414708457,7.524772252837899e-06,True,21,6.424601791741259
Interests/Hobby,-1,-5.2094884335330205,2.5288452111336512e-06,True,60,15.310136881278183
Marital Status,-1,-2.4901770312584093,0.017385503108106534,True,38,4.691796659670805
Occupation/Social Status,-1,-0.643227014544931,0.5241531923469764,False,37,2.3278247959159115
Other,-1,-2.0136182312527517,0.06703275712778699,False,13,10.158711957260792
Personality/Behavior,0,-3.084960641523588,0.0030770833843296766,True,61,8.780145068140166
Personality/Behavior,1,-2.517368733624358,0.013305608517806945,True,108,8.841483808727034
Physique,-1,-2.0998514955585237,0.04643574076065761,True,25,7.731886110348992
Physique,0,0.2774881368799994,0.7925127639171785,False,6,1.1903401042480994
Physique,1,-0.1865361380174067,0.8561612993219139,False,10,4.222220736992336
Safety and Protection,-1,-10.466786351606128,0.06063879395779034,False,2,11.377540416030872
Safety and Protection,1,-2.780051685984331,0.016648800176385124,True,13,10.833926298693203
Sexuality,-1,-2.0930606286527356,0.05651969368699338,False,14,25.626049803152327
台女,1,-4.684172321796819,5.071814822799101e-06,True,209,6.311649973582221
