Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.087424594771315,0.03903931703472162,True,117,7.419579534742371
Ideology/Politics,1,-inf,0.0,True,3,14.635669328631845
Institutions,-1,-1.0095356576306724,0.32609689533912123,False,19,7.280008021250092
Occupation/Social Status,-1,0.943010380356482,0.35094399535677046,False,44,7.340113075309877
Occupation/Social Status,0,-2.2047639415558167,0.03251026104700271,True,47,7.379997509397771
Other,-1,-1.386854026314483,0.1988700744436953,False,10,10.048636667894817
Personality/Behavior,-1,-2.3160964465326774,0.06838546142269117,False,6,11.545960289140234
Personality/Behavior,0,-1.2992625294064557,0.2148435858559804,False,15,10.64711047475259
Personality/Behavior,1,-1.08179826571273,0.3024875534059586,False,12,7.964120736204166
Residential Area,-1,-1.244847591244543,0.22222761146529213,False,33,8.587377379505483
