Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-1.0634509446677378,0.2897863031510611,False,117,6.077608136004367
Ideology/Politics,1,-inf,0.0,True,3,8.749913462461874
Institutions,-1,-1.3407411327735674,0.19668089512359985,False,19,6.97992852182238
Occupation/Social Status,-1,1.0881911876495038,0.28257247660740653,False,44,5.907550426667588
Occupation/Social Status,0,-1.9679998591831098,0.05511306766801697,False,47,6.902254715926574
Other,-1,-1.362671719751184,0.20610589147265387,False,10,8.490228799223278
Personality/Behavior,-1,-1.7503279781724332,0.14046298217662656,False,6,6.915133310205333
Personality/Behavior,0,-0.8786892329660914,0.3944010621064131,False,15,7.3926928428549905
Personality/Behavior,1,-0.7439439486506461,0.4725030183000537,False,12,2.828160555658082
Residential Area,-1,-1.3896408978425459,0.1742313627271524,False,33,7.563962087415923
