Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.1314218498905926,0.03516486838887067,True,117,8.934672317504774
Ideology/Politics,1,-inf,0.0,True,3,15.526886631992683
Institutions,-1,-1.0254034911819863,0.31875660841564896,False,19,7.567598605054717
Occupation/Social Status,-1,0.2648096554048181,0.7924213735228245,False,44,8.73368555231331
Occupation/Social Status,0,-1.7819710365346153,0.08135567573859395,False,47,6.55277167918809
Other,-1,-1.4632754521403248,0.17742105942328532,False,10,12.671094059301872
Personality/Behavior,-1,-2.1739867707630003,0.08173072600526461,False,6,10.706369303073886
Personality/Behavior,0,-1.777210233105376,0.09725636661237684,False,15,12.44238812344292
Personality/Behavior,1,-1.2402301128030548,0.24069384116412573,False,12,17.801201803744494
Residential Area,-1,-1.3765564590556298,0.17851126312189441,False,32,8.2630373720463
