Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-1.3326482007667277,0.18525907815916026,False,117,6.15364122602703
Ideology/Politics,1,-inf,0.0,True,3,9.88013324322739
Institutions,-1,-0.6680631597408402,0.5125693001084266,False,19,6.650387912035977
Occupation/Social Status,-1,0.722285127806883,0.4740291951475386,False,44,7.225328679100771
Occupation/Social Status,0,-2.4572350891620878,0.01783158759577629,True,47,8.278013882488725
Other,-1,-1.4534771647599876,0.180053764014536,False,10,8.199458208262653
Personality/Behavior,-1,-2.0881779388799444,0.09111043691854002,False,6,8.538328804575485
Personality/Behavior,0,-1.1306660406941056,0.27719403031530204,False,15,7.909261759238261
Personality/Behavior,1,0.37678376837174327,0.7135014532753436,False,12,2.454010727956829
Residential Area,-1,-1.1980043763037407,0.23971352785243957,False,33,7.9636839134639565
