Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-1.3553060417826137,0.17795324243530236,False,117,7.2161993337171975
Ideology/Politics,1,-inf,0.0,True,3,13.268736213861665
Institutions,-1,-0.6449797894576597,0.5270762170577796,False,19,6.33574779087234
Occupation/Social Status,-1,0.6725160851197355,0.5048532444191749,False,44,6.991501821479987
Occupation/Social Status,0,0.7246996693903673,0.47230659061722635,False,47,4.764304369035244
Other,-1,-1.1050302892092387,0.2978107133417275,False,10,8.148774896701024
Personality/Behavior,-1,-1.5761806910534029,0.17580666170664971,False,6,7.28508590517139
Personality/Behavior,0,-1.2209150734840089,0.2422822855448599,False,15,9.467908679759123
Personality/Behavior,1,-1.0922861089107527,0.29805261902341124,False,12,9.227589701547384
Residential Area,-1,-0.3093496494844895,0.7591253421136713,False,32,6.283191654818022
