Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.579776668674996,0.011157521178517493,True,115,97.03367270801148
Ideology/Politics,1,-1.0749203828863642e+16,8.654608037381802e-33,True,3,61.01335902463381
Institutions,-1,-2.3882429311437052,0.028802876467658153,True,18,128.77132803130172
Occupation/Social Status,-1,-2.036004219184119,0.04824540570939162,True,42,109.62779856827838
Occupation/Social Status,0,-2.064270444603526,0.04505801797414617,True,44,249.74746872303655
Other,-1,-1.510941740377787,0.16508837137672056,False,10,87.94533653765669
Personality/Behavior,-1,-0.8983113498323531,0.41018896033133906,False,6,79.16145700078908
Personality/Behavior,0,-3.0001889816695027,0.00954793564392044,True,15,93.43528631412507
Personality/Behavior,1,-1.5691295292759588,0.14491672966622737,False,12,345.29902055369297
Residential Area,-1,-2.308920751686967,0.027350828092660397,True,34,219.23716446590745
