Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.8665412086802684,0.00018643029788558717,True,112,90.34752804768932
Ideology/Politics,1,-inf,0.0,True,3,107.70031208927249
Institutions,-1,-2.1105994411629356,0.049924063628325945,True,18,97.8278836451262
Occupation/Social Status,-1,-4.14839868216374,0.00017526911233450385,True,40,115.18629248742518
Occupation/Social Status,0,-2.8545138103577155,0.006667695186229851,True,43,294.5784861706622
Other,-1,-1.6081476245552453,0.14226431554470187,False,10,169.89404836481182
Personality/Behavior,-1,-0.9435960634992709,0.388702008917573,False,6,84.37988323880163
Personality/Behavior,0,-3.514181701266639,0.003436973358817263,True,15,107.88685871525499
Personality/Behavior,1,-1.4223327595310753,0.18266168235235583,False,12,485.835574867348
Residential Area,-1,-2.2472222828567325,0.03165187196714383,True,33,159.23942277394318
