Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.5974221064132603,0.010631097595450759,True,115,100.55097094360829
Ideology/Politics,1,-inf,0.0,True,3,48.676455044050854
Institutions,-1,-2.9186740597996415,0.009575774261705522,True,18,136.1344187333222
Occupation/Social Status,-1,-1.7667810078176285,0.08470883323123354,False,42,112.86368991948746
Occupation/Social Status,0,-2.273565710213795,0.028043841601229014,True,44,380.0596889830696
Other,-1,-1.5983484480639414,0.14442983831968575,False,10,86.65448584044493
Personality/Behavior,-1,-1.032650949507147,0.3491052709693768,False,6,117.61426488188242
Personality/Behavior,0,-3.1846941519747896,0.006618972752357472,True,15,84.31307125373128
Personality/Behavior,1,-1.328877289925734,0.21079486508399053,False,12,239.8342119735222
Residential Area,-1,-2.2555030592279,0.031072457968691385,True,33,188.72955499142594
