Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.1522451876915976,0.0020792724165686954,True,113,107.04093420764076
Ideology/Politics,1,-inf,0.0,True,3,67.68393405653134
Institutions,-1,-2.3159976517403313,0.03330505373473972,True,18,145.18681490542892
Occupation/Social Status,-1,-1.8097189099044961,0.07767419624038523,False,42,102.10323808183115
Occupation/Social Status,0,-2.4821681611097626,0.017041941507170595,True,44,290.4227188073139
Other,-1,-1.5162101812639037,0.16377268935218678,False,10,98.67799432623463
Personality/Behavior,-1,-0.952662826421118,0.3845101907549941,False,6,147.86096081630336
Personality/Behavior,0,-3.2080824439568993,0.006318158014890708,True,15,90.44174320720228
Personality/Behavior,1,-1.4506197896028035,0.17479679264969794,False,12,380.7475684024521
Residential Area,-1,-2.041303851128792,0.049539020469559436,True,33,186.41746790098793
