Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.012385339333122,0.04653672719470004,True,115,95.21441553118942
Ideology/Politics,1,-8725763293846349.0,1.3133883050374072e-32,True,3,51.240099672734864
Institutions,-1,-2.435870620058004,0.026153837617537878,True,18,114.57821064364006
Occupation/Social Status,-1,-1.8654211770012907,0.06928919395624521,False,42,103.3441199535319
Occupation/Social Status,0,-1.9582034430073654,0.05671409490977963,False,44,507.4677515210536
Other,-1,-1.881139086521457,0.09263773891499746,False,10,59.31610669973959
Personality/Behavior,-1,-0.686861155928912,0.5227222841279227,False,6,55.21694689468292
Personality/Behavior,0,-0.9550774504702889,0.35574019322444506,False,15,55.16667815926895
Personality/Behavior,1,-1.134682929829556,0.28062934241731935,False,12,147.53972772192628
Residential Area,-1,-2.2683589261521164,0.03042156377057066,True,32,224.34769543953564
