Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.1799831156043674,0.03131456557046971,True,115,86.54453826214909
Ideology/Politics,1,-inf,0.0,True,3,41.086535522013534
Institutions,-1,-2.565396367258008,0.02006348758752918,True,18,130.93059843309157
Occupation/Social Status,-1,-1.2099949192521553,0.23321106508915415,False,42,102.04436633150293
Occupation/Social Status,0,-2.3430988797899612,0.023819249374340785,True,44,336.5821649837602
Other,-1,-1.5884500317633452,0.14664729707306273,False,10,60.52374039214213
Personality/Behavior,-1,-0.9831316248976448,0.37069137274085145,False,6,146.9628580134944
Personality/Behavior,0,-1.8135813252900113,0.09123003415492406,False,15,82.24770378048358
Personality/Behavior,1,-1.308392735708476,0.21741857910041212,False,12,202.7028560314835
Residential Area,-1,-2.456109385046989,0.019477522474858833,True,34,187.02866343859876
