Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.6492160699874763,0.00039697587193032464,True,116,182.84807486967486
Ideology/Politics,1,-inf,0.0,True,3,35.7094804037928
Institutions,-1,-4.651812694272563,0.00022842847110449068,True,18,219.7603668691868
Occupation/Social Status,-1,-3.358235447350861,0.0017032598046970919,True,42,223.10044109279002
Occupation/Social Status,0,-3.0407919259685405,0.003925647757568212,True,46,456.69094835326723
Other,-1,-1.1661551193885413,0.2735234933921506,False,10,430.5027892880231
Personality/Behavior,-1,-1.0588945081788335,0.33809820852402106,False,6,709.4363475082887
Personality/Behavior,0,-2.547691353506347,0.023221119361840542,True,15,188.56419856826105
Personality/Behavior,1,-2.3524686365819623,0.038319974328258836,True,12,662.1040477194991
Residential Area,-1,-2.209981270023812,0.0341529505021771,True,34,1087.645917366257
