Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.503452334232287,0.0006552209662122103,True,116,178.7681151435417
Ideology/Politics,1,-inf,0.0,True,3,41.35194318353139
Institutions,-1,-4.289022860134427,0.0004965726342187631,True,18,216.98563607665338
Occupation/Social Status,-1,-3.5638507969081576,0.0009445622377238922,True,42,223.532524479998
Occupation/Social Status,0,-3.097136209498961,0.0033601361798957724,True,46,398.25838758916706
Other,-1,-1.1976912523288565,0.2616274049845883,False,10,432.1217708263987
Personality/Behavior,-1,-1.0935355676400087,0.32402133761003965,False,6,630.0318471692747
Personality/Behavior,0,-2.477345572220793,0.02660494185892727,True,15,186.92101557470144
Personality/Behavior,1,-2.3735506188229674,0.036919530237947334,True,12,641.1348241102453
Residential Area,-1,-2.3214029928875544,0.026585656552062936,True,34,911.8299280927182
