Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.117584598266432,0.0023083476770729278,True,115,193.52167332515867
Ideology/Politics,1,-9152765541179234.0,1.1937003602022916e-32,True,3,53.90393306768443
Institutions,-1,-4.750655804506165,0.000185213824320645,True,18,225.02659060505138
Occupation/Social Status,-1,-2.065209203997948,0.045264549609851365,True,42,325.0853953154686
Occupation/Social Status,0,-3.014629731135492,0.004217564062724122,True,46,452.8890172283912
Other,-1,-1.1495236767100092,0.27996991824684336,False,10,515.8535938448806
Personality/Behavior,-1,-1.0762996534895608,0.3309614798780396,False,6,774.5933343807156
Personality/Behavior,0,-2.2708534226381074,0.03946909496569299,True,15,199.05683312292274
Personality/Behavior,1,-2.488959943208551,0.030090962539016358,True,12,847.7191205507293
Residential Area,-1,-2.1341680503245737,0.04034952183159022,True,34,1058.1797784892838
