Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-5.60141224014054,1.5387747033442182e-07,True,113,178.2245140181141
Ideology/Politics,1,-inf,0.0,True,3,92.19347374593724
Institutions,-1,-5.203771960154145,7.170331535470119e-05,True,18,170.085505148002
Occupation/Social Status,-1,-4.988272802944587,1.0518837497103594e-05,True,44,177.09380037770066
Occupation/Social Status,0,-4.994565787154738,1.0304329728128393e-05,True,44,252.42993707065096
Other,-1,-1.468576452959121,0.17601078336118522,False,10,383.1997943156606
Personality/Behavior,-1,-1.5765783478782758,0.17571666809063832,False,6,399.54360129788967
Personality/Behavior,0,-3.465419747273534,0.0037867504229325832,True,15,182.7147855936538
Personality/Behavior,1,-2.9005129039537803,0.014431871418248792,True,12,510.69254300212503
Residential Area,-1,-4.242057793060785,0.00017660263009493637,True,33,358.2924436218579
