Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.1658846259244595,0.0019794632935538257,True,116,179.19029800783278
Ideology/Politics,1,-inf,0.0,True,3,30.173292472419572
Institutions,-1,-5.069509991729668,9.477060064630945e-05,True,18,209.93352845683737
Occupation/Social Status,-1,-3.1619502267753066,0.0029465388324984416,True,42,215.69255388748138
Occupation/Social Status,0,-3.223707643759212,0.002356885028051349,True,46,442.6405006922768
Other,-1,-1.257564351015339,0.24019941406047135,False,10,327.32303906670785
Personality/Behavior,-1,-1.1613945462371196,0.2979067336419274,False,6,628.946153808372
Personality/Behavior,0,-2.6092615240352206,0.020602486328500643,True,15,168.2024578597036
Personality/Behavior,1,-2.2752056509244505,0.043904366369152265,True,12,462.7665723994002
Residential Area,-1,-2.4245008609709573,0.020969187382382737,True,34,820.9373291401205
