Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.447201362187335,0.000789870378332314,True,117,188.3371577388735
Ideology/Politics,1,-inf,0.0,True,3,43.670471881662515
Institutions,-1,-4.49024255713988,0.0003224098554666898,True,18,227.2101819085608
Occupation/Social Status,-1,-3.6676992043675685,0.0006974563915167992,True,42,225.5359206231031
Occupation/Social Status,0,-2.904410338851857,0.0056852145216329435,True,46,444.9270290463123
Other,-1,-1.1797945741521445,0.2683260512730911,False,10,501.6356803728227
Personality/Behavior,-1,-1.0889057649077831,0.3258731804080472,False,6,595.7808595061267
Personality/Behavior,0,-2.5359741596313246,0.023754510148532425,True,15,189.79754172477072
Personality/Behavior,1,-2.13686301236088,0.05590920067744671,False,12,745.4008587114373
Residential Area,-1,-2.2445502022822836,0.031620965839869744,True,34,1091.6435126038598
