Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,23.1044325170756
Ability,1,-2.1347694352268354,0.09967194593428105,False,5,7.939316965762363
Academic Field,-1,-0.14157214324621248,0.8887673243237522,False,22,10.683131755626713
Age,-1,1.9429330913409768,0.05734443959516511,False,54,10.7202127800356
Appearance/Impression,-1,,,False,1,212.97065172131457
Appearance/Impression,0,-0.5342348391453667,0.5952936872387464,False,57,11.646816422051321
Appearance/Impression,1,1.4752764137142818,0.15497475030120908,False,22,7.1379480900639
Emotion/Affection,-1,-2.057899038098493,0.09468601192667607,False,6,70.51686471267416
Emotion/Affection,0,,,False,1,52.29736727044666
Emotion/Affection,1,-0.012949169409041781,0.9898191015000717,False,18,8.134301056985574
Family,-1,-2.162789999488446,0.04284718052112022,True,21,16.317052376208746
Interests/Hobby,-1,-2.5670591446514774,0.01281242021084333,True,60,83.76853709273526
Marital Status,-1,0.9917570485364975,0.32775789708699177,False,38,1.5255411724615437
Occupation/Social Status,-1,-0.4867049737827558,0.6295014635873004,False,36,17.479700113282128
Other,-1,-1.09074771432825,0.29680138304467146,False,13,5.053805068929659
Personality/Behavior,0,-2.0488168174250605,0.04493626736918758,True,60,51.89969423455605
Personality/Behavior,1,-0.5474560244613946,0.5852055900072166,False,108,22.69078474634361
Physique,-1,1.0592179155484318,0.3000450519296626,False,25,7.790883775106073
Physique,0,-1.137680030194242,0.3068161118317679,False,6,40.54977883722633
Physique,1,0.9950332632503012,0.3457181143601793,False,10,36.305917121498936
Safety and Protection,-1,-0.9127679561427967,0.5290130287612054,False,2,13.396889712944182
Safety and Protection,1,-0.9942234513363921,0.3397397891206695,False,13,50.68608939278973
Sexuality,-1,-0.9027505395859087,0.38442137908084484,False,13,57.22657893127756
台女,1,-0.5678752142354241,0.5707206296230143,False,213,10.642531133141436
