Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,4.046338439913162
Ability,1,-2.42987296680937,0.07199084399452045,False,5,11.609051995729764
Academic Field,-1,-1.2877901538776517,0.2118300713928835,False,22,10.643190732554823
Age,-1,0.40831999912352446,0.6846534028401821,False,55,20.36294747257812
Appearance/Impression,-1,,,False,1,120.9780987033454
Appearance/Impression,0,0.2652288306646569,0.7918070943871085,False,57,12.289542265771603
Appearance/Impression,1,-0.34303813004027134,0.7349799804186166,False,22,21.159286819018593
Emotion/Affection,-1,-1.8058518896006135,0.13076874895908375,False,6,73.70033041669727
Emotion/Affection,0,,,False,1,64.42046236497482
Emotion/Affection,1,0.9600856853001358,0.3504694028923271,False,18,-2.6929794820311326
Family,-1,-2.686702359593295,0.014184500702355888,True,21,16.078551179036115
Interests/Hobby,-1,-1.1559733562475858,0.2523516873373663,False,60,60.72657328504787
Marital Status,-1,1.1999149171589092,0.2377994318182882,False,38,1.24648367083614
Occupation/Social Status,-1,-0.5253506166437941,0.6026520478002324,False,36,17.956003385960095
Other,-1,0.8919458324668539,0.3899571078140702,False,13,-3.4037119692949966
Personality/Behavior,0,-2.0655924344389067,0.04319409665672225,True,61,36.33127151709331
Personality/Behavior,1,0.10401477627566452,0.9173523368402119,False,108,15.287583855768027
Physique,-1,1.130800621748669,0.26931302655199874,False,25,3.709107780766359
Physique,0,-0.35116794231560755,0.739775183844954,False,6,-1.5211756223844999
Physique,1,1.5299106860474343,0.1603945528687638,False,10,9.365400930826546
Safety and Protection,-1,-0.8023697516309354,0.5695277409487043,False,2,4.888833539827031
Safety and Protection,1,-1.4027390913578055,0.18603380468909655,False,13,62.1577142134369
Sexuality,-1,-1.2160469524268345,0.24734734999431934,False,13,74.69287043316031
台女,1,1.9657151655255845,0.050637069916151745,False,213,-1.4428814835578827
