Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,21.419963263241822
Ability,1,-2.0959361129652225,0.10413000826372304,False,5,7.800563100852023
Academic Field,-1,0.039199269477680175,0.9691017908550377,False,22,8.722663727964894
Age,-1,0.017154815346763965,0.9863775265823655,False,54,9.51101480131773
Appearance/Impression,-1,,,False,1,127.53025603247016
Appearance/Impression,0,0.38420414201302006,0.7022822138888689,False,57,14.763917490648556
Appearance/Impression,1,1.3751993770084792,0.18356435023411014,False,22,10.548614839191274
Emotion/Affection,-1,-1.993026605106738,0.10285151256466522,False,6,57.430629763460075
Emotion/Affection,0,,,False,1,68.10830641749965
Emotion/Affection,1,1.0970390459174675,0.2879213350345352,False,18,-1.6623733441217783
Family,-1,-2.7895664598023884,0.011315016083647673,True,21,14.405038667335734
Interests/Hobby,-1,-1.0135535509974458,0.3149344175767439,False,60,53.547746297211305
Marital Status,-1,1.0610061495368592,0.2955640046672309,False,38,-1.9991641378110405
Occupation/Social Status,-1,-0.9799517908673776,0.33383544728441616,False,36,22.373260874364327
Other,-1,1.5445680740954728,0.14840287144534767,False,13,-8.627669515828991
Personality/Behavior,0,-2.174425433746064,0.03362740032534668,True,61,37.54239066374599
Personality/Behavior,1,0.853507369247251,0.3952846787143869,False,108,14.511079439088913
Physique,-1,1.2005242209111542,0.2416516088715416,False,25,4.102006101637528
Physique,0,-0.7082442272995234,0.5104355564627698,False,6,10.553903864535508
Physique,1,1.2339438982471103,0.24847416357010865,False,10,21.62991756811527
Safety and Protection,-1,-0.9102367977419772,0.5298931651331974,False,2,-0.4660197509765429
Safety and Protection,1,-0.715089786556627,0.4882333491598988,False,13,56.52873125262287
Sexuality,-1,0.7846434622343711,0.44923092149028765,False,12,40.09896217054042
台女,1,1.1835047512202967,0.23794715945342088,False,211,-0.5764853588085461
