Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,28.53222489026117
Ability,1,-2.3081229122075366,0.0822016383086007,False,5,13.217168767556654
Academic Field,-1,-1.3243129436648364,0.19963264832399,False,22,11.136479267226344
Age,-1,0.7388928505039075,0.46317175200353145,False,55,6.8975360408003725
Appearance/Impression,-1,,,False,1,110.56769617872845
Appearance/Impression,0,0.7062375100350411,0.4829684794238702,False,57,13.635600523877656
Appearance/Impression,1,1.0071570311648832,0.32532405438715917,False,22,10.673025176179243
Emotion/Affection,-1,-1.8371172668353093,0.1256124377218828,False,6,70.3525752237325
Emotion/Affection,0,,,False,1,69.26763590746332
Emotion/Affection,1,1.0926606038260325,0.28978580157571077,False,18,1.1593152204778139
Family,-1,-2.2877813507616973,0.033176245346886755,True,21,17.639439858335283
Interests/Hobby,-1,-1.3046531146728866,0.19707714261217907,False,60,54.124212824424546
Marital Status,-1,1.0103878558410777,0.3188716898053865,False,38,-0.7961656025836433
Occupation/Social Status,-1,-0.4695884449948009,0.6415616073253105,False,36,17.745621586357498
Other,-1,0.5006085562010497,0.6257016357894867,False,13,-2.2234355673022774
Personality/Behavior,0,-1.9189968524661567,0.05982599206724461,False,60,41.84183323059715
Personality/Behavior,1,1.5432501849493538,0.1257225265008384,False,108,15.227735347306318
Physique,-1,1.1570321983841036,0.25864589674860855,False,25,9.538810990029555
Physique,0,-0.5911550529950558,0.5801274231535396,False,6,5.399641959634708
Physique,1,1.182639020169547,0.26725223099446466,False,10,17.945376072351955
Safety and Protection,-1,-0.7972860771697571,0.5715014686577246,False,2,-4.059738902535235
Safety and Protection,1,-0.8915530163496386,0.3901593912277479,False,13,50.196481747723276
Sexuality,-1,-1.194729555582266,0.2552724296277446,False,13,91.60045007674975
台女,1,2.304692349239449,0.022151773854121894,True,213,2.6253743173824313
