Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,89.42491925053528
Ability,1,-2.289198784780104,0.08393112890069347,False,5,8.867309903276903
Academic Field,-1,-1.129178525697762,0.27155679711252684,False,22,10.388722030896785
Age,-1,-1.0743087719881799,0.28746141011952975,False,55,20.237585564765364
Appearance/Impression,-1,,,False,1,176.33250129921217
Appearance/Impression,0,-0.014658818480871673,0.9883564748450406,False,57,11.218682326416346
Appearance/Impression,1,0.46949047287096723,0.6435572686613462,False,22,17.395965978343487
Emotion/Affection,-1,-0.7800727721623799,0.4706444146492589,False,6,54.75927745811651
Emotion/Affection,0,,,False,1,20.602665451179803
Emotion/Affection,1,0.4020081329322241,0.6926872510434641,False,18,-1.1857490880884547
Family,-1,-2.705453101716592,0.013614503090914951,True,21,11.49197417100567
Interests/Hobby,-1,-4.169708853762907,0.0001013163308764096,True,60,65.0619750995369
Marital Status,-1,0.9637626528613548,0.3414219180812177,False,38,4.0127176727563425
Occupation/Social Status,-1,-0.9669118758816776,0.34022229202661725,False,36,27.613520588690683
Other,-1,1.022798186240415,0.3265807489905267,False,13,-1.497208771499983
Personality/Behavior,0,-1.3851780395518536,0.17112658202545994,False,61,25.11070859862122
Personality/Behavior,1,-0.17524777624729274,0.8612161467833988,False,108,15.513551758341382
Physique,-1,1.0510796425205233,0.30369078402397576,False,25,9.572176660192248
Physique,0,-1.0634256097292443,0.3362278108571835,False,6,18.640913630200448
Physique,1,0.9324842585478352,0.3754246420336249,False,10,11.644476845762838
Safety and Protection,-1,0.028846762606873556,0.9816406719103155,False,2,-12.583379165786795
Safety and Protection,1,-1.1071279381058794,0.28993807961788476,False,13,35.54769914498073
Sexuality,-1,-1.1458675407327168,0.2741873814236379,False,13,121.56815994219703
台女,1,-1.194017060927772,0.23380559635845352,False,213,4.742266342601672
