Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,21.119499966767187
Ability,1,-1.4752513007176806,0.214173313041,False,5,0.5562587160014448
Academic Field,-1,-0.7401940381841474,0.4673777662330504,False,22,11.74669797085131
Age,-1,1.537982921963496,0.13011610313159916,False,53,17.31811559414713
Appearance/Impression,-1,,,False,1,139.81742023627905
Appearance/Impression,0,0.976059732309796,0.3332325550393922,False,57,8.592719975015486
Appearance/Impression,1,0.7218429884945358,0.47835226229100924,False,22,16.953990268902256
Emotion/Affection,-1,-2.1229311702961344,0.0871812001711344,False,6,72.8169054703415
Emotion/Affection,0,,,False,1,31.23314476612677
Emotion/Affection,1,0.762581289398194,0.4561648107738723,False,18,-0.2773313428594131
Family,-1,-2.633450766400855,0.015929205866971604,True,21,13.204458074619808
Interests/Hobby,-1,-0.890197850163806,0.37697529184176737,False,60,58.257304981006754
Marital Status,-1,1.178843745536555,0.24598589330297577,False,38,-1.9857472218563943
Occupation/Social Status,-1,-0.6955834655939788,0.49128277934650244,False,36,15.814765997857256
Other,-1,-0.42367965294375287,0.6792945630203174,False,13,-2.5414993128289503
Personality/Behavior,0,-1.9294402732116562,0.058408998443528,False,61,37.35464061109702
Personality/Behavior,1,-0.3933942017258847,0.6948111120263496,False,108,18.228605895342046
Physique,-1,1.1712030662753354,0.25301439179335533,False,25,6.181405037976592
Physique,0,-0.904281593713236,0.4073035071576394,False,6,17.24408225162541
Physique,1,0.9071111181159385,0.38799022512015,False,10,20.031895764932287
Safety and Protection,-1,-0.9550620750595284,0.5146303973113471,False,2,18.314144664434135
Safety and Protection,1,-0.6507846012024533,0.5274503966765199,False,13,43.49083056548479
Sexuality,-1,1.2930973882946621,0.2224748988198939,False,12,43.29874887185814
台女,1,1.2694719255570894,0.2056645936375172,False,213,0.505110581066652
