Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.1871683488286553,0.24677918861935805,False,25,15.84987580100821
Athletic Ability,-1,1.5671024657550734,0.1610751473099867,False,8,-4.85733581081859
Culture/Tradition,-1,1.9182741529496334,0.05824640701206461,False,91,7.048248933920006
Drinking,-1,1.5199480374913112,0.13865887178132044,False,32,-14.077711851694625
Drinking,1,0.866516675211876,0.40081417068469616,False,15,-16.666958006665595
Ideology/Politics,-1,2.3117876047434414,0.028971850178512178,True,27,-29.120323026190363
Institutions,-1,1.8887088092376096,0.062047318416399704,False,94,-3.348964385009863
Personality/Behavior,-1,3.645587721323876,0.0676920019685736,False,3,-55.468602494416594
Personality/Behavior,0,1.1250427786316517,0.26920650889192255,False,32,-11.93705875209188
Personality/Behavior,1,1.7198291076311383,0.33528881990464615,False,2,-27.204838226127947
Residential area,-1,-0.2602244368539543,0.7994973299091841,False,12,21.04681975340994
