Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.0299411790313657,0.3133060750236502,False,25,12.25203463097847
Athletic Ability,-1,1.9587985975774396,0.09098059889538375,False,8,-7.355100394453228
Culture/Tradition,-1,1.3331851867408824,0.18579900007684874,False,92,7.1847760183832445
Drinking,-1,1.8524654106844782,0.07350180183046533,False,32,-22.265521809865735
Drinking,1,1.7075473543002035,0.11343732640406232,False,13,-25.976205790165253
Ideology/Politics,-1,2.4118108935358946,0.02323155665069162,True,27,-36.99230805024299
Institutions,-1,2.193313934407372,0.03077815353112633,True,94,-12.81791145256459
Personality/Behavior,-1,3.346125534929803,0.07888909050841825,False,3,-47.59836470447289
Personality/Behavior,0,1.5186823388943929,0.13897634884927873,False,32,-16.95062010820872
Personality/Behavior,1,2.6049406471216896,0.2333454684885343,False,2,-27.60581632294995
Residential area,-1,1.39391208811291,0.1908628758173621,False,12,15.055831752038307
