Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.4001594931592045,0.17426099191262354,False,25,7.696225593688862
Athletic Ability,-1,2.152580973618582,0.06835263377540715,False,8,-15.476664299927206
Culture/Tradition,-1,1.6669230740394083,0.09896802349990927,False,92,-3.514280907134814
Drinking,-1,2.0155031200255897,0.05259180431396934,False,32,-31.3963200521558
Drinking,1,1.1780603395916365,0.258410039876965,False,15,-21.885648232891995
Ideology/Politics,-1,2.5692654394754113,0.01627775730981647,True,27,-43.97085999026591
Institutions,-1,2.0759698339410226,0.04065651872728516,True,94,-18.20418628291489
Personality/Behavior,-1,3.275202446290194,0.0819296480103946,False,3,-61.393003026851964
Personality/Behavior,0,1.5607087402833282,0.12842902553763866,False,33,-27.48234232645729
Personality/Behavior,1,1.1734769038283008,0.44929543421684587,False,2,-38.110163253518195
Residential area,-1,1.6968547099838547,0.11780300083086949,False,12,7.577176065488278
