Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.1915998205197031,0.2450689457450172,False,25,14.534080332837537
Athletic Ability,-1,1.609509161498183,0.15154039219655124,False,8,1.8004795390806085
Culture/Tradition,-1,1.0684659739891096,0.2881365360764042,False,92,13.53158861827203
Drinking,-1,1.9387714602616652,0.06167965546760899,False,32,-15.112886073622695
Drinking,1,0.504496280627266,0.621759592174076,False,15,-13.348253157267298
Ideology/Politics,-1,2.6994638256656383,0.012045737815104526,True,27,-29.68523486624005
Institutions,-1,2.0947301000442105,0.038913844007546876,True,94,-5.453609113922596
Personality/Behavior,-1,1.037985509855271,0.4083044078408882,False,3,-35.15166801609054
Personality/Behavior,0,1.382982122743121,0.17624510172164068,False,33,-5.735768920553756
Personality/Behavior,1,2.061201457560061,0.28756138998950315,False,2,-24.20072336404412
Residential area,-1,1.4891273244173113,0.16455497943629618,False,12,17.8928372051142
