Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.1214670211344822,0.27318501268322193,False,25,15.445901749843705
Athletic Ability,-1,1.708828761377151,0.13123318387827743,False,8,-1.1909060788553556
Culture/Tradition,-1,1.1345771555068578,0.2595323314002374,False,92,8.453629076823109
Drinking,-1,1.7328960882194533,0.09305302144245563,False,32,-17.647735211272824
Drinking,1,-0.5577997656577971,0.5857907310469757,False,15,-4.663097365204567
Ideology/Politics,-1,2.709034267868577,0.011779318587388586,True,27,-29.327473118975906
Institutions,-1,1.8644956130057821,0.06540615997371257,False,94,-9.893555510063848
Personality/Behavior,-1,5.233963000620261,0.03461937215777383,True,3,-49.55620599052355
Personality/Behavior,0,1.598489550316051,0.1194663939865273,False,34,-9.939098001566316
Personality/Behavior,1,2.3661281237933554,0.254560499567922,False,2,-27.323136761607675
Residential area,-1,0.9354055982913657,0.36966033381503416,False,12,16.735298931152197
