Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-2.149342384797181,0.05470948240257423,False,12,83.46001017535116
Culture/Tradition,1,-1.0981010848006734,0.4702551806630177,False,2,69.27716216947198
Ethnic/Racial Prejudice,1,-2.668569280472572,0.019316870792680275,True,14,63.369112369649706
Ideology/Politics,-1,-1.422243281132248,0.1615586205937674,False,48,62.60705413043891
Other,-1,-1.0079759495488108,0.4974712742536628,False,2,24.569993116990904
Other,1,-3.5224724644564316,0.03884828106788369,True,4,14.967500936209731
Personality/Behavior,-1,-3.506062703220988,0.004333211577854787,True,13,35.1849803253254
Personality/Behavior,1,-5.559084037057801,2.144654073621828e-07,True,104,39.777883241163586
Residential area,-1,-1.566853682068374,0.12924033792167508,False,27,44.995785814021815
Values,1,-1.4893382712853782,0.14757689028464058,False,29,48.56069888614412
