Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-5.351356502297372,4.456396774838343e-07,True,117,12.102783875981942
Ideology/Politics,1,-inf,0.0,True,3,19.316171240701916
Institutions,-1,-2.748570023382279,0.013212588023220981,True,19,13.198691181381347
Occupation/Social Status,-1,-0.8161763257931167,0.41889785961158066,False,44,16.07871908088928
Occupation/Social Status,0,-2.9547832642555134,0.00491917335648191,True,47,19.88389106137865
Other,-1,-1.084444772130336,0.30636152408454653,False,10,12.703281762763993
Personality/Behavior,-1,-2.6359425207022524,0.04620133296419364,True,6,14.767079755285994
Personality/Behavior,0,-1.6422185404759952,0.1228080820935246,False,15,16.827437022258916
Personality/Behavior,1,-2.1757149934364475,0.05463978396161327,False,11,15.201070911239736
Residential Area,-1,-1.589202838834083,0.1218473282843168,False,33,11.713368607103355
