Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.0864687376977566,0.002533577877774433,True,117,12.239053584026472
Ideology/Politics,1,-inf,0.0,True,3,20.08967140367556
Institutions,-1,-2.176986765228476,0.043034000213684,True,19,11.508221222290652
Occupation/Social Status,-1,-0.586906099008332,0.5603357912173647,False,44,14.22484885817161
Occupation/Social Status,0,-2.4352558902890484,0.01881667950411634,True,47,13.239611510103211
Other,-1,-1.1252086539558008,0.28961168192789666,False,10,12.075974148801912
Personality/Behavior,-1,-2.5976473272466682,0.04838694946842565,True,6,8.207066403518807
Personality/Behavior,0,-1.9396231004914335,0.07284559214543514,False,15,21.39918708514318
Personality/Behavior,1,-1.2520650969007343,0.23651411628431035,False,12,21.36127552122066
Residential Area,-1,-2.032304525057067,0.0504923270419794,False,33,10.493322387537038
