Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.168851894996641,0.001957020024097214,True,117,13.895019485233103
Ideology/Politics,1,-inf,0.0,True,3,24.027074973789095
Institutions,-1,-2.4426129125334937,0.025123783792763327,True,19,11.855840987629108
Occupation/Social Status,-1,-0.961119152182885,0.34186596053894835,False,44,15.534066979645763
Occupation/Social Status,0,-2.9512831170501816,0.00496615930252454,True,47,11.253841192980504
Other,-1,-0.9529310090083577,0.36551534747505376,False,10,12.244131853537187
Personality/Behavior,-1,-2.447392395596727,0.05812252630321547,False,6,9.819042628178371
Personality/Behavior,0,-2.0166462898050774,0.06333403848441611,False,15,22.702584369029065
Personality/Behavior,1,-3.340232947665692,0.007487564321499468,True,11,22.119850847922155
Residential Area,-1,-1.618247159559278,0.11574061108399536,False,32,11.300215545373495
