Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.0297056316551354,0.3130080371991292,False,26,127.31228880170985
Athletic Ability,-1,-2.579986407612934,0.036473040663951295,True,8,68.70616643087232
Culture/Tradition,-1,-3.093388268593842,0.0026280944109068048,True,92,125.13790176617643
Drinking,-1,-2.5814993521521123,0.014623226081234128,True,33,104.56777790058183
Drinking,1,-1.1079673340649774,0.2895896452271995,False,13,349.03866639604877
Ideology/Politics,-1,-3.4046125190345187,0.0021595198573145474,True,27,238.4114949623771
Institutions,-1,-1.9967997536759228,0.04877022698516319,True,94,191.98297405672486
Personality/Behavior,-1,-1.5239978529377618,0.2669841508361018,False,3,288.37995598002857
Personality/Behavior,0,-2.087495104466279,0.0446427426498598,True,34,296.4702786834938
Personality/Behavior,1,-1.0198739473037177,0.4937363717350828,False,2,329.9071231383434
Residential area,-1,-2.3343119185475065,0.03956717137589077,True,12,166.14902342699108
