Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.0602082282404095,0.2991858637758141,False,26,129.11433316547064
Athletic Ability,-1,-2.8647081121136666,0.024174242051254107,True,8,113.58106687059943
Culture/Tradition,-1,-3.5428824352936954,0.0006267532010872722,True,92,143.65446948970097
Drinking,-1,-2.6570369815090813,0.012195279466156629,True,33,118.95796095439542
Drinking,1,-1.234196986665875,0.24075410281009912,False,13,327.29771109971983
Ideology/Politics,-1,-3.247950208411123,0.003198156947271694,True,27,252.4260109487046
Institutions,-1,-2.3204334566173697,0.022504218562331212,True,94,194.15382696319423
Personality/Behavior,-1,-2.011899090602302,0.18189374738512532,False,3,333.0010787199633
Personality/Behavior,0,-2.423121185867002,0.021036608224245655,True,34,363.42551080919867
Personality/Behavior,1,-1.0223844588694488,0.49295395731525227,False,2,356.0058476099492
Residential area,-1,-2.3952927511744138,0.03552722494252792,True,12,172.21958379795527
