Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.099125026425033,0.28218598273436485,False,26,135.4223148342668
Athletic Ability,-1,-3.383761173934774,0.01169851924867455,True,8,123.45203626727661
Culture/Tradition,-1,-3.671393021123168,0.00040661420792380965,True,92,151.40587186639684
Drinking,-1,-2.6521799078324753,0.012339395484525903,True,33,141.09811467559007
Drinking,1,-1.3106071033735058,0.2145200629198031,False,13,426.15869597251043
Ideology/Politics,-1,-3.3251559402783024,0.002637140526959231,True,27,284.2677111394255
Institutions,-1,-2.4185680167520793,0.017529014699537663,True,94,212.97358518624523
Personality/Behavior,-1,-2.1033223696468264,0.17014109621822704,False,3,333.3978963944051
Personality/Behavior,0,-2.5114467716525715,0.017097508614112765,True,34,394.01165542121885
Personality/Behavior,1,-1.0234086495015875,0.49263532636935303,False,2,352.16067663745
Residential area,-1,-2.292262661285962,0.04260783457905146,True,12,169.8670782686441
