Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,1.7282907235735745,0.10105173205125687,False,19,-3.310060213090688
Ability,0,-1.9277998817124826,0.14948856244931238,False,4,120.76473166166808
Academic Field,-1,-0.9382843273878683,0.35929225159313594,False,21,33.47729051033198
Appearance/Impression,-1,-1.862418783487606,0.07204582767390151,False,32,40.12712566103013
Appearance/Impression,0,-1.3009400448680803,0.19870306779855637,False,56,39.0548587929867
Appearance/Impression,1,-2.1269595856940384,0.03596033773850743,True,98,41.777853834244496
Economics/Consumption,-1,-0.05424889600395157,0.956846188824383,False,100,22.815547405224834
Emotion/Affection,-1,1.040074540878942,0.374761278867089,False,4,5.24681522073117
Emotion/Affection,1,1.3063923403178732,0.20624399742513166,False,21,16.986367870224157
Family,-1,1.1388352930093784,0.27699660082127026,False,13,-3.824112292739152
Interests/Hobby,-1,-0.6406281862914984,0.5321107983868298,False,15,19.949405000246813
Occupation/Social Status,-1,-1.0692349575690463,0.29272285405111714,False,34,61.8361064207647
Other,-1,0.6629496590550605,0.5223497089312702,False,11,13.633408090816665
Personality/Behavior,-1,-1.4593748243196853,0.19474936931058212,False,7,25.554647874538016
Personality/Behavior,0,-1.635089261197315,0.10483787830127181,False,113,44.661922748780384
Personality/Behavior,1,-1.5343254615273263,0.153195056375897,False,12,117.32717532051615
Physique,-1,-1.0535975279515837,0.2980909868350019,False,43,44.74636863019318
Sexuality,-1,-2.265489992379108,0.03987111528115018,True,15,52.56099659396407
台男,1,0.6676142226854836,0.505198567010154,False,189,2.489472587984918
