Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,0.9564607765062045,0.3515101906887792,False,19,-0.07425991457593346
Ability,0,-0.9475585219165145,0.41325994176535247,False,4,44.99642661974527
Academic Field,-1,-1.1267463798682467,0.27318776596547917,False,21,44.00061266303219
Appearance/Impression,-1,-0.9932124212377429,0.328296220224624,False,32,42.74098808152023
Appearance/Impression,0,-1.5320162783775766,0.13125068209767776,False,56,40.521635307845685
Appearance/Impression,1,-2.819501909786704,0.005842834685095506,True,97,46.81907457825682
Economics/Consumption,-1,-0.7882290084560024,0.4325460673947351,False,95,28.359806905766664
Emotion/Affection,-1,1.7660306166478799,0.17556634960152623,False,4,-8.282542069934248
Emotion/Affection,1,0.650892290738565,0.5225245357572834,False,21,28.431228077177828
Family,-1,-0.22202963447781035,0.8280245576842336,False,13,2.722349344012574
Interests/Hobby,-1,-1.164619663740599,0.26363506808955867,False,15,34.67499076311499
Occupation/Social Status,-1,-1.2429700455006587,0.22263817388371504,False,34,64.4659745728003
Other,-1,-1.1738939898423035,0.26763685198861265,False,11,21.112762529155084
Personality/Behavior,-1,-1.614612335204961,0.15752178696381905,False,7,19.000762748562508
Personality/Behavior,0,-1.4847838987236595,0.1403853814539638,False,114,42.730323091209605
Personality/Behavior,1,-1.2529989155202719,0.23618682728973414,False,12,111.7710059659023
Physique,-1,-1.8173859474089307,0.0762969958973541,False,43,51.14321228711861
Sexuality,-1,-2.1348839811756517,0.05092952476655353,False,15,58.182681365925816
台男,1,-2.4405453825128114,0.015591924076586987,True,189,13.294488517198
