Category,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1.475840015337273,0.15415711428665047,False,23,18.268164460780405
Academic Field,-0.9382843273878683,0.35929225159313594,False,21,33.47729051033198
Appearance/Impression,-2.4148671415255722,0.016714544580086012,True,186,40.67403112535581
Economics/Consumption,-0.05424889600395157,0.956846188824383,False,100,22.815547405224834
Emotion/Affection,1.4015257938012395,0.17385706557152691,False,25,15.108039446305277
Family,1.1388352930093784,0.27699660082127026,False,13,-3.824112292739152
Interests/Hobby,-0.6406281862914984,0.5321107983868298,False,15,19.949405000246813
Occupation/Social Status,-1.0692349575690463,0.29272285405111714,False,34,61.8361064207647
Other,0.6629496590550605,0.5223497089312702,False,11,13.633408090816665
Personality/Behavior,-1.8940478501769091,0.06042344748401828,False,132,50.25459022409199
Physique,-1.0535975279515837,0.2980909868350019,False,43,44.74636863019318
Sexuality,-2.265489992379108,0.03987111528115018,True,15,52.56099659396407
台男,0.6676142226854836,0.505198567010154,False,189,2.489472587984918
