Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,0.7353979299801692,0.471571513665482,False,19,3.6894508194569338
Ability,0,-1.5845746999461634,0.2112354697022984,False,4,60.36856600752443
Academic Field,-1,-1.046900074924308,0.307633710865604,False,21,41.162467556564316
Appearance/Impression,-1,-1.216213271504386,0.23308363035945043,False,32,44.13286509487246
Appearance/Impression,0,-2.8912836283202417,0.005484059120897713,True,56,44.555962966344886
Appearance/Impression,1,-2.6343064628229897,0.00981420481730137,True,98,38.82717592642493
Economics/Consumption,-1,-1.5098835650379325,0.13425828461693645,False,100,25.959583906947092
Emotion/Affection,-1,1.0296950558904276,0.3789048002052246,False,4,-11.462872960337119
Emotion/Affection,1,-0.16167570583287857,0.8731833721469978,False,21,22.194753554939485
Family,-1,1.7887366480615787,0.09891027486696485,False,13,-5.513554718064739
Interests/Hobby,-1,-1.7487041826367415,0.10222363741396703,False,15,33.76184590456374
Occupation/Social Status,-1,-1.3171976872737428,0.19684569379592073,False,34,81.05912481140662
Other,-1,-1.2347518896269274,0.2451490582665329,False,11,23.59467489506396
Personality/Behavior,-1,-1.8388411393806448,0.11556360056124643,False,7,19.269657022979626
Personality/Behavior,0,-1.9044188517931055,0.05942105523248651,False,113,45.778747503523014
Personality/Behavior,1,-2.273943798615266,0.044001774047208675,True,12,91.32548128578186
Physique,-1,-1.8749196333584166,0.06776858034287354,False,43,49.3927639430808
Sexuality,-1,-2.1335625685616515,0.05105476646286541,False,15,71.4926695273474
台男,1,-1.1204479839249877,0.2639521844397228,False,189,7.754711445790588
